Customer ID,Age,Annual Income (K$),Gender,Product Category Purchased,Average Spend per Visit ($),Number of Visits in Last 6 Months,Customer Segment
2443,33,47,Female,Fashion,24.09229026899079,18,Premium Shopper
2444,64,46,Female,Fashion,81.19712493654418,30,Regular Shopper
2445,32,127,Male,Others,73.7342472350449,32,Premium Shopper
2446,42,68,Female,Home,198.69983726285173,35,Regular Shopper
2447,53,100,Female,Others,197.25430902902886,31,Budget Shopper
2448,28,135,Male,Books,46.06275214661372,6,Budget Shopper
2449,68,83,Female,Others,129.6899225326844,23,Regular Shopper
2450,32,146,Male,Electronics,111.74868978307865,32,Regular Shopper
2451,21,128,Male,Others,39.330963335740364,25,Regular Shopper
2452,38,123,Female,Electronics,41.87814415984038,19,Premium Shopper
2453,30,105,Female,Fashion,197.9578284111154,38,Budget Shopper
2454,39,64,Female,Books,96.01869878797721,7,Premium Shopper
2455,36,40,Female,Electronics,33.90224548001397,5,Budget Shopper
2456,51,90,Female,Books,50.81010736045832,28,Budget Shopper
2457,31,73,Female,Others,60.986132777224434,31,Premium Shopper
2458,21,97,Male,Others,107.07428003053766,13,Budget Shopper
2459,65,54,Female,Fashion,73.75414460619876,28,Budget Shopper
2460,69,77,Male,Others,96.45223931908498,21,Regular Shopper
2461,63,61,Female,Electronics,41.634914709258915,32,Premium Shopper
2462,44,113,Female,Fashion,72.07845121162617,8,Premium Shopper
2463,46,143,Female,Books,23.360152616373266,33,Budget Shopper
2464,64,124,Female,Fashion,179.04495196041125,32,Premium Shopper
2465,45,33,Female,Books,47.762970662029865,33,Budget Shopper
2466,52,147,Male,Home,153.81102573146038,33,Budget Shopper
2467,25,67,Male,Electronics,76.41483975863574,9,Premium Shopper
2468,33,146,Male,Electronics,100.13549059856074,15,Budget Shopper
2469,59,92,Female,Books,65.3395974976331,6,Regular Shopper
2470,53,76,Female,Others,142.32384151040029,8,Premium Shopper
2471,47,30,Female,Others,170.4638196621944,14,Premium Shopper
2472,35,32,Male,Home,64.39133510052173,12,Budget Shopper
2473,19,130,Male,Books,56.02135229608256,27,Premium Shopper
2474,66,115,Female,Home,139.47365043814042,31,Premium Shopper
2475,30,91,Male,Books,47.07908150786697,27,Regular Shopper
2476,21,93,Female,Home,131.56955546585675,38,Regular Shopper
2477,43,46,Female,Books,27.941335141790752,39,Premium Shopper
2478,42,107,Male,Electronics,127.82606039253056,21,Budget Shopper
2479,47,134,Male,Home,107.5472794619823,14,Regular Shopper
2480,28,91,Male,Home,31.642085959498587,6,Regular Shopper
2481,24,64,Male,Books,133.32969062427395,21,Regular Shopper
2482,48,42,Female,Fashion,94.8458598364744,35,Budget Shopper
2483,61,64,Female,Fashion,51.251859655246285,20,Premium Shopper
2484,27,72,Male,Electronics,77.14298958341368,28,Premium Shopper
2485,56,31,Male,Others,103.49940007139664,11,Regular Shopper
2486,30,85,Male,Others,27.39530318023258,23,Premium Shopper
2487,48,140,Male,Electronics,191.9458017943873,20,Regular Shopper
2488,24,106,Female,Others,136.45680968030302,37,Regular Shopper
2489,66,80,Female,Books,29.48164644466224,14,Budget Shopper
2490,59,83,Female,Fashion,166.3438150224073,19,Budget Shopper
2491,59,45,Female,Electronics,71.28543687976762,7,Regular Shopper
2492,53,47,Female,Books,123.39191197550494,6,Budget Shopper
2493,37,36,Female,Electronics,62.65713990011892,39,Budget Shopper
2494,21,74,Female,Fashion,149.34712953377536,31,Budget Shopper
2495,24,65,Male,Others,147.37170525001943,9,Premium Shopper
2496,18,70,Female,Books,114.88825680575941,19,Premium Shopper
2497,61,123,Male,Fashion,55.77586256959984,37,Budget Shopper
2498,62,71,Male,Electronics,58.203723427307644,5,Premium Shopper
2499,59,134,Male,Home,82.74393137203916,16,Regular Shopper
2500,64,36,Female,Books,37.55231180529421,13,Regular Shopper
2501,30,44,Female,Electronics,74.15458550627548,24,Budget Shopper
2502,39,89,Female,Electronics,140.02737423717937,34,Budget Shopper
2503,38,69,Female,Fashion,167.86060321129003,18,Premium Shopper
2504,39,112,Male,Electronics,73.19063519373867,27,Budget Shopper
2505,45,136,Female,Books,54.382149068329156,33,Budget Shopper
2506,26,66,Male,Books,168.2020898836755,39,Regular Shopper
2507,43,95,Female,Electronics,179.23376520332505,31,Regular Shopper
2508,26,135,Female,Fashion,87.90408942929221,31,Premium Shopper
2509,32,141,Male,Books,15.111789231430432,34,Premium Shopper
2510,27,84,Male,Home,142.04270796988885,7,Premium Shopper
2511,41,106,Male,Others,158.9663148747946,16,Budget Shopper
2512,59,133,Female,Fashion,13.424608101243644,35,Budget Shopper
2513,25,134,Female,Fashion,123.0558621348875,31,Budget Shopper
2514,41,136,Male,Others,121.79006406639326,28,Budget Shopper
2515,33,136,Female,Others,81.95450266210366,15,Regular Shopper
2516,66,148,Male,Books,152.45579191165916,31,Premium Shopper
2517,43,124,Female,Electronics,91.35401724172853,13,Premium Shopper
2518,44,109,Male,Electronics,138.58743084035916,20,Regular Shopper
2519,54,135,Male,Home,108.25228788067886,18,Regular Shopper
2520,21,85,Female,Electronics,57.20827489354035,34,Budget Shopper
2521,67,73,Male,Home,125.23516397192503,28,Premium Shopper
2522,41,86,Female,Home,150.01261402070992,17,Premium Shopper
2523,36,35,Female,Fashion,195.04207795303068,37,Regular Shopper
2524,53,121,Male,Fashion,82.22069989245855,13,Premium Shopper
2525,56,61,Male,Books,22.24978348660671,30,Regular Shopper
2526,27,137,Female,Others,197.71453203205684,17,Premium Shopper
2527,42,103,Female,Others,128.5232652908519,25,Regular Shopper
2528,35,143,Male,Home,189.82558705054615,33,Budget Shopper
2529,36,47,Male,Others,29.727146342112675,32,Premium Shopper
2530,53,97,Male,Home,74.98642957538695,28,Budget Shopper
2531,27,102,Female,Others,35.44797278581762,17,Regular Shopper
2532,50,36,Female,Books,168.7469293705913,24,Premium Shopper
2533,67,143,Female,Fashion,177.26512087157008,11,Premium Shopper
2534,22,37,Male,Fashion,105.24922297625389,19,Budget Shopper
2535,64,93,Male,Home,45.45518135578578,29,Budget Shopper
2536,66,136,Female,Others,34.15260411754463,39,Regular Shopper
2537,52,36,Female,Electronics,121.75118091523929,17,Budget Shopper
2538,61,70,Male,Books,106.2115016712071,12,Premium Shopper
2539,51,69,Female,Others,142.00992944985683,25,Premium Shopper
2540,50,32,Male,Electronics,67.98937989779833,10,Premium Shopper
2541,38,46,Male,Books,86.44991905462884,14,Premium Shopper
2542,34,95,Male,Books,14.058604031719902,25,Budget Shopper
2543,39,108,Female,Fashion,125.9271785643505,18,Budget Shopper
2544,65,139,Female,Home,90.39726905583079,37,Regular Shopper
2545,54,122,Male,Others,184.75528042455508,29,Budget Shopper
2546,32,143,Male,Books,131.9393965639129,23,Regular Shopper
2547,52,141,Female,Others,85.75195337544183,13,Budget Shopper
2548,45,81,Male,Books,60.08194436593657,19,Budget Shopper
2549,24,51,Female,Fashion,182.00413909545136,9,Premium Shopper
2550,49,33,Female,Home,13.09036408231422,21,Budget Shopper
2551,28,145,Female,Electronics,72.11336877795452,34,Regular Shopper
2552,27,35,Male,Electronics,189.26606091972664,11,Premium Shopper
2553,26,67,Male,Fashion,134.26627132649907,10,Budget Shopper
2554,31,55,Male,Books,111.21662354382683,19,Premium Shopper
2555,30,40,Male,Fashion,48.671596404881214,14,Premium Shopper
2556,42,119,Female,Home,168.34120710833355,10,Premium Shopper
2557,19,46,Male,Electronics,48.79782189262746,17,Regular Shopper
2558,52,117,Female,Others,57.16817098903749,18,Regular Shopper
2559,24,121,Male,Electronics,46.451717145652495,5,Budget Shopper
2560,38,128,Male,Home,40.04839750820917,37,Premium Shopper
2561,35,60,Male,Books,191.12937423597253,23,Budget Shopper
2562,20,106,Male,Fashion,124.3860032668486,13,Regular Shopper
2563,59,147,Male,Electronics,131.18905508191784,16,Premium Shopper
2564,56,64,Female,Electronics,191.32183847896886,9,Regular Shopper
2565,58,45,Male,Others,53.8092604738569,10,Premium Shopper
2566,66,108,Male,Fashion,11.124332333561492,15,Premium Shopper
2567,28,136,Male,Others,123.78789341835532,14,Premium Shopper
2568,56,47,Male,Others,106.49052211259014,19,Budget Shopper
2569,41,140,Male,Books,100.75357170567588,32,Regular Shopper
2570,63,130,Female,Electronics,21.757240136777835,7,Regular Shopper
2571,36,141,Male,Fashion,96.34262464920906,20,Regular Shopper
2572,21,91,Female,Books,64.63631736723279,21,Premium Shopper
2573,43,141,Male,Books,62.16728867261949,23,Budget Shopper
2574,55,142,Female,Books,52.252500234027636,8,Budget Shopper
2575,59,134,Male,Home,73.18038835336844,29,Budget Shopper
2576,49,56,Male,Home,77.09528427724835,31,Budget Shopper
2577,56,148,Female,Books,68.66739750877952,16,Premium Shopper
2578,62,64,Male,Home,195.9630159867067,31,Premium Shopper
2579,63,145,Female,Fashion,187.21890624680256,8,Budget Shopper
2580,53,74,Male,Electronics,119.15691890972381,28,Budget Shopper
2581,57,147,Female,Fashion,196.40041929795888,21,Regular Shopper
2582,54,64,Female,Electronics,198.32762196064613,30,Premium Shopper
2583,50,57,Female,Home,77.62854490328748,22,Budget Shopper
2584,53,132,Male,Fashion,94.58563369055146,26,Premium Shopper
2585,20,131,Female,Others,192.22173762708644,10,Regular Shopper
2586,26,38,Male,Books,125.63897786675045,23,Budget Shopper
2587,25,105,Female,Electronics,50.456525739081776,38,Premium Shopper
2588,50,44,Female,Electronics,140.98232698393508,15,Premium Shopper
2589,23,50,Female,Others,49.09177458875663,28,Premium Shopper
2590,58,81,Male,Others,74.4779712976507,27,Premium Shopper
2591,56,64,Male,Books,53.236430988116794,8,Premium Shopper
2592,21,135,Male,Home,56.54624102743002,22,Premium Shopper
2593,30,126,Female,Fashion,10.884560497688629,34,Regular Shopper
2594,66,80,Male,Fashion,177.33467811789586,19,Premium Shopper
2595,19,112,Male,Fashion,66.23819410240083,27,Regular Shopper
2596,22,84,Female,Home,26.41113210933095,16,Regular Shopper
2597,61,116,Female,Books,26.52760707940682,8,Premium Shopper
2598,44,106,Male,Fashion,115.64347252758091,8,Budget Shopper
2599,49,73,Male,Electronics,198.65490460144807,18,Premium Shopper
2600,38,94,Male,Electronics,37.55426878133641,12,Regular Shopper
2601,25,144,Female,Electronics,28.928138380435296,27,Premium Shopper
2602,55,122,Female,Others,93.27773727639723,5,Premium Shopper
2603,25,117,Female,Others,117.03293822975112,15,Premium Shopper
2604,67,109,Female,Home,65.93226818680868,31,Regular Shopper
2605,20,54,Female,Fashion,67.47919757763462,8,Regular Shopper
2606,61,148,Male,Others,90.6505353513004,33,Regular Shopper
2607,20,116,Male,Electronics,69.68766687861515,21,Budget Shopper
2608,39,121,Male,Others,183.91300087801818,23,Budget Shopper
2609,23,76,Female,Electronics,17.9713685452195,28,Budget Shopper
2610,19,109,Female,Fashion,54.56833037535218,36,Budget Shopper
2611,40,136,Male,Home,163.62503128321003,35,Premium Shopper
2612,61,85,Male,Books,168.4520436863418,20,Budget Shopper
2613,19,67,Male,Books,31.195465003198215,36,Budget Shopper
2614,55,40,Female,Electronics,195.01505550241617,38,Budget Shopper
2615,34,96,Female,Others,141.73742148083068,39,Premium Shopper
2616,52,44,Female,Others,61.79268063688317,20,Budget Shopper
2617,51,30,Female,Electronics,96.64719431474636,25,Budget Shopper
2618,40,36,Female,Fashion,66.45633771791375,17,Budget Shopper
2619,47,30,Male,Electronics,38.50422747233968,22,Regular Shopper
2620,69,78,Male,Fashion,65.32383230229388,6,Budget Shopper
2621,25,125,Female,Home,120.2174681230275,37,Budget Shopper
2622,39,102,Female,Home,166.93424201873904,22,Budget Shopper
2623,61,58,Male,Electronics,79.07052422901967,32,Premium Shopper
2624,53,55,Female,Home,76.10129270408993,39,Budget Shopper
2625,22,116,Female,Others,98.92013320545131,16,Budget Shopper
2626,30,74,Male,Fashion,132.4655639932258,12,Regular Shopper
2627,46,136,Female,Books,152.80708986213875,29,Regular Shopper
2628,48,122,Female,Books,72.09190591190003,11,Premium Shopper
2629,64,145,Male,Home,121.4069688867764,6,Premium Shopper
2630,33,131,Female,Fashion,83.97855984336766,37,Budget Shopper
2631,59,126,Female,Others,146.11597156904332,37,Regular Shopper
2632,47,100,Male,Books,41.28823489823395,27,Premium Shopper
2633,33,41,Male,Others,58.815724359746255,9,Premium Shopper
2634,29,124,Female,Others,90.95147977012246,18,Regular Shopper
2635,34,61,Male,Books,178.98881008505987,12,Budget Shopper
2636,33,147,Male,Books,118.93189997663114,24,Regular Shopper
2637,29,49,Female,Home,193.4252626064682,22,Budget Shopper
2638,25,148,Male,Fashion,29.622760203405928,27,Budget Shopper
2639,37,80,Female,Electronics,97.43332859367762,33,Regular Shopper
2640,20,110,Male,Fashion,89.624920708623,11,Budget Shopper
2641,33,65,Male,Electronics,124.039173517134,28,Premium Shopper
2642,47,96,Female,Books,164.27327565443986,29,Regular Shopper
2643,62,30,Female,Others,169.87512486078143,18,Premium Shopper
2644,40,143,Female,Fashion,137.33697565404657,7,Budget Shopper
2645,45,56,Male,Others,131.89190920665519,18,Budget Shopper
2646,68,146,Female,Fashion,190.31561298851344,7,Regular Shopper
2647,57,140,Female,Fashion,82.90060631130068,13,Regular Shopper
2648,22,69,Male,Others,168.22882969581278,11,Budget Shopper
2649,37,126,Male,Home,185.08570814753588,30,Regular Shopper
2650,57,113,Male,Books,103.39245641038741,11,Budget Shopper
2651,61,43,Female,Home,148.52948993462707,11,Premium Shopper
2652,18,129,Male,Home,81.63377276747215,17,Regular Shopper
2653,47,98,Male,Fashion,40.187012697126775,7,Premium Shopper
2654,38,116,Female,Books,121.4357374797608,24,Regular Shopper
2655,37,138,Male,Fashion,47.32961366141106,13,Premium Shopper
2656,23,149,Male,Electronics,96.94383485273512,26,Budget Shopper
2657,39,108,Female,Fashion,175.84706953238333,37,Budget Shopper
2658,35,35,Male,Others,26.343455637099296,27,Budget Shopper
2659,25,62,Female,Fashion,15.781421776283434,27,Budget Shopper
2660,56,84,Female,Electronics,125.23079100255865,30,Regular Shopper
2661,49,48,Female,Fashion,72.90165205303006,36,Premium Shopper
2662,50,106,Female,Electronics,89.4081643159239,32,Regular Shopper
2663,33,58,Female,Books,87.08501184508299,34,Regular Shopper
2664,29,90,Male,Fashion,26.457843511817078,21,Budget Shopper
2665,55,99,Female,Electronics,10.677622209122966,22,Regular Shopper
2666,69,108,Female,Books,180.70041614421024,29,Premium Shopper
2667,51,109,Female,Others,51.381726571711816,8,Regular Shopper
2668,31,53,Female,Home,90.95500845421478,30,Premium Shopper
2669,53,52,Male,Electronics,194.66590136750494,35,Budget Shopper
2670,50,141,Male,Others,167.08489057689394,16,Budget Shopper
2671,40,39,Male,Books,30.506862499913414,22,Regular Shopper
2672,67,83,Female,Others,106.61861600639129,14,Premium Shopper
2673,62,134,Male,Fashion,148.71501503405304,6,Budget Shopper
2674,19,70,Male,Home,142.69462914985036,29,Budget Shopper
2675,58,78,Female,Electronics,154.55995195684935,13,Regular Shopper
2676,38,46,Female,Books,96.9163844287267,36,Premium Shopper
2677,19,142,Male,Home,43.42535657275359,9,Budget Shopper
2678,44,85,Male,Books,98.3257643446808,7,Budget Shopper
2679,26,137,Male,Others,133.09857734292547,21,Premium Shopper
2680,18,74,Male,Books,125.6324964549819,17,Regular Shopper
2681,28,59,Female,Books,23.39919021983541,7,Regular Shopper
2682,20,73,Female,Others,22.340962475616436,32,Budget Shopper
2683,69,139,Female,Others,193.39898791949025,8,Budget Shopper
2684,40,103,Female,Home,38.8430364575565,22,Regular Shopper
2685,43,84,Female,Electronics,65.94786816222717,39,Regular Shopper
2686,21,48,Male,Others,155.85055160967144,18,Budget Shopper
2687,35,58,Female,Home,87.83864440640323,20,Premium Shopper
2688,23,31,Female,Books,44.478322119406215,16,Premium Shopper
2689,52,65,Male,Books,98.77415263885848,15,Budget Shopper
2690,39,48,Female,Fashion,118.10049444503952,6,Budget Shopper
2691,60,36,Male,Others,96.02565576283438,37,Budget Shopper
2692,32,55,Female,Home,184.59975433970072,17,Budget Shopper
2693,39,108,Female,Home,64.09286606890582,34,Regular Shopper
2694,54,140,Female,Electronics,135.6531105329375,30,Premium Shopper
2695,69,149,Male,Home,31.335997067880566,22,Premium Shopper
2696,59,67,Female,Others,84.53423695616505,17,Premium Shopper
2697,29,32,Male,Home,150.788717801145,8,Regular Shopper
2698,64,131,Female,Fashion,52.71521871199843,37,Budget Shopper
2699,66,109,Female,Books,122.0564986743384,19,Premium Shopper
2700,59,95,Male,Books,39.153035549721466,21,Premium Shopper
2701,55,124,Male,Home,29.513321358660505,10,Regular Shopper
2702,35,121,Female,Home,109.41422229575811,9,Budget Shopper
2703,62,100,Male,Home,138.25208925634544,37,Budget Shopper
2704,52,123,Female,Home,31.539742584551856,20,Budget Shopper
2705,47,72,Female,Fashion,184.37748795085386,28,Premium Shopper
2706,41,91,Male,Others,52.8967299125187,9,Regular Shopper
2707,59,100,Male,Fashion,32.795308550267,7,Premium Shopper
2708,47,129,Male,Fashion,48.51279258654,39,Regular Shopper
2709,31,122,Female,Fashion,42.21876674104997,31,Regular Shopper
2710,23,53,Male,Books,27.22818361646031,16,Premium Shopper
2711,20,145,Female,Fashion,161.58945460795442,29,Regular Shopper
2712,33,68,Male,Home,104.1521772013811,21,Regular Shopper
2713,24,97,Male,Fashion,83.81869367194973,24,Regular Shopper
2714,69,122,Male,Home,190.6193061269853,32,Budget Shopper
2715,31,73,Male,Others,80.49159354231024,39,Budget Shopper
2716,26,34,Male,Books,41.72481794896598,19,Budget Shopper
2717,32,84,Female,Others,62.068149466053285,37,Budget Shopper
2718,38,122,Male,Others,55.403641381833324,7,Premium Shopper
2719,52,59,Male,Books,104.76084311702792,11,Premium Shopper
2720,19,58,Female,Home,65.38597355136905,14,Premium Shopper
2721,44,55,Female,Home,108.05162271540874,30,Budget Shopper
2722,19,112,Female,Home,137.1657507398899,10,Premium Shopper
2723,52,55,Female,Books,157.68676928551898,37,Budget Shopper
2724,35,66,Male,Fashion,144.92997844077385,20,Budget Shopper
2725,31,120,Male,Electronics,49.062236126708584,28,Regular Shopper
2726,37,123,Female,Fashion,32.020946656123215,34,Regular Shopper
2727,35,144,Male,Fashion,113.06553022923768,14,Budget Shopper
2728,27,82,Female,Others,47.79324032954758,15,Regular Shopper
2729,42,59,Female,Electronics,26.13740713658752,26,Regular Shopper
2730,19,32,Male,Home,110.14792516608927,7,Regular Shopper
2731,42,72,Male,Fashion,72.09089517048113,27,Regular Shopper
2732,50,36,Female,Books,153.66831226831573,23,Premium Shopper
2733,53,78,Male,Fashion,69.69640980419942,17,Regular Shopper
2734,48,102,Female,Home,195.95625604060461,7,Budget Shopper
2735,31,146,Female,Fashion,154.11940633953455,26,Regular Shopper
2736,18,70,Female,Others,20.961712082883807,29,Regular Shopper
2737,63,135,Female,Others,106.68582066769247,24,Premium Shopper
2738,33,106,Male,Fashion,116.89789523068096,32,Premium Shopper
2739,63,108,Female,Others,142.10751502950356,7,Premium Shopper
2740,69,83,Female,Books,104.58139143641407,26,Regular Shopper
2741,20,98,Female,Electronics,101.85428369876891,22,Budget Shopper
2742,52,122,Male,Fashion,79.90833621874643,24,Premium Shopper
2743,58,128,Female,Books,61.57766294084301,9,Regular Shopper
2744,23,120,Female,Books,189.77804027557954,13,Regular Shopper
2745,42,56,Male,Books,70.34336723053067,33,Regular Shopper
2746,30,37,Female,Home,22.050051670262828,21,Premium Shopper
2747,51,61,Female,Fashion,41.784100465748324,16,Regular Shopper
2748,25,113,Female,Fashion,172.88256084784504,30,Premium Shopper
2749,38,93,Female,Fashion,121.46035723344295,37,Regular Shopper
2750,51,39,Male,Electronics,157.96830438164247,37,Budget Shopper
2751,21,42,Male,Books,163.66849376654193,33,Budget Shopper
2752,42,92,Male,Fashion,166.4149234501039,26,Regular Shopper
2753,32,122,Female,Others,114.61660447147565,22,Premium Shopper
2754,21,64,Male,Home,43.65291318282993,21,Regular Shopper
2755,62,90,Male,Electronics,38.164222924866934,28,Budget Shopper
2756,29,83,Female,Home,119.05703987127136,26,Regular Shopper
2757,49,37,Male,Books,79.63772720027852,9,Premium Shopper
2758,49,58,Male,Others,116.0291658366958,5,Premium Shopper
2759,45,124,Male,Books,104.7107904051943,23,Premium Shopper
2760,30,70,Female,Fashion,124.41763514253421,34,Premium Shopper
2761,48,59,Female,Home,16.101240239947415,19,Budget Shopper
2762,31,115,Male,Others,16.238969319723438,39,Premium Shopper
2763,37,50,Male,Home,147.10308246121667,9,Premium Shopper
2764,35,105,Female,Electronics,46.69417632631677,10,Budget Shopper
2765,46,40,Female,Others,133.9177078164907,29,Premium Shopper
2766,23,31,Female,Electronics,113.84942305037636,15,Budget Shopper
2767,49,79,Female,Others,196.54094956687845,26,Premium Shopper
2768,46,70,Male,Fashion,168.72711698778184,38,Premium Shopper
2769,60,95,Female,Home,88.4955590529564,18,Premium Shopper
2770,19,127,Male,Home,127.11843581770135,13,Premium Shopper
2771,40,32,Female,Books,32.284996872839685,24,Regular Shopper
2772,36,109,Female,Others,83.41334816285239,20,Regular Shopper
2773,48,80,Female,Others,149.4386708070761,21,Premium Shopper
2774,68,97,Female,Electronics,128.3076009844442,21,Premium Shopper
2775,22,116,Male,Others,102.049551631698,38,Premium Shopper
2776,36,143,Male,Home,43.540529770007126,15,Regular Shopper
2777,51,113,Male,Others,162.5977259699335,39,Premium Shopper
2778,27,54,Female,Books,61.90165483819961,38,Budget Shopper
2779,42,59,Male,Books,165.8910255157628,12,Regular Shopper
2780,19,111,Female,Home,126.20572193104877,23,Regular Shopper
2781,28,135,Female,Home,80.81897131026962,37,Regular Shopper
2782,67,40,Male,Home,17.714992172398386,27,Premium Shopper
2783,48,122,Female,Others,54.159580425431606,6,Budget Shopper
2784,32,46,Female,Others,178.92347584275115,12,Regular Shopper
2785,26,55,Male,Fashion,165.4151253401863,33,Budget Shopper
2786,40,149,Female,Electronics,119.2221294574786,11,Budget Shopper
2787,36,52,Female,Others,98.60126815280412,33,Budget Shopper
2788,26,85,Male,Fashion,132.95710907272075,35,Premium Shopper
2789,52,81,Male,Fashion,98.58714429022729,34,Premium Shopper
2790,38,77,Female,Books,132.41791973663666,39,Premium Shopper
2791,26,49,Male,Others,68.40677893543,29,Regular Shopper
2792,45,138,Female,Fashion,169.31447140318028,8,Regular Shopper
2793,63,31,Male,Books,143.36439975840068,21,Budget Shopper
2794,68,117,Female,Electronics,72.69536940126144,14,Regular Shopper
2795,24,60,Male,Books,167.82656181645382,5,Premium Shopper
2796,33,56,Male,Electronics,102.595080862104,22,Premium Shopper
2797,33,31,Female,Home,43.181384300117685,23,Premium Shopper
2798,50,107,Male,Home,24.765367780670065,36,Premium Shopper
2799,21,33,Male,Books,142.92509205107189,35,Budget Shopper
2800,21,142,Female,Home,174.372952799522,37,Regular Shopper
2801,56,42,Male,Others,163.4139778329633,26,Premium Shopper
2802,57,129,Male,Books,134.57369574220886,5,Budget Shopper
2803,34,64,Male,Fashion,36.861260564905926,39,Regular Shopper
2804,54,137,Female,Others,27.868374435564174,21,Budget Shopper
2805,56,147,Male,Books,75.55562837222782,38,Premium Shopper
2806,69,148,Female,Electronics,172.43306917576606,33,Premium Shopper
2807,46,101,Female,Home,192.7298913582662,10,Premium Shopper
2808,69,95,Male,Home,55.85856242094354,5,Regular Shopper
2809,53,35,Female,Home,154.7981774105268,31,Premium Shopper
2810,55,60,Female,Books,119.03515121236909,16,Regular Shopper
2811,56,147,Female,Others,16.043399744809122,8,Budget Shopper
2812,67,39,Female,Electronics,113.15410648725856,20,Regular Shopper
2813,54,137,Male,Home,163.1286765679775,15,Budget Shopper
2814,69,50,Male,Others,62.46332883536504,24,Regular Shopper
2815,52,135,Male,Fashion,180.49870855438758,30,Premium Shopper
2816,24,103,Female,Fashion,54.88947730618101,32,Premium Shopper
2817,44,52,Female,Electronics,24.52989520237032,12,Budget Shopper
2818,45,32,Male,Home,40.38846879351716,6,Regular Shopper
2819,39,61,Female,Fashion,169.0305450569745,30,Regular Shopper
2820,31,49,Male,Others,89.28812461751038,31,Budget Shopper
2821,24,103,Female,Others,161.41965708811497,37,Regular Shopper
2822,54,58,Male,Fashion,110.93428158802307,11,Regular Shopper
2823,39,134,Male,Home,101.30623371094197,25,Budget Shopper
2824,22,81,Male,Electronics,163.3134987835684,38,Budget Shopper
2825,19,144,Female,Home,90.46264622535142,27,Budget Shopper
2826,44,75,Male,Books,162.38621890260998,38,Regular Shopper
2827,38,63,Female,Fashion,29.125811343054664,11,Budget Shopper
2828,55,130,Female,Books,130.89905495245875,30,Budget Shopper
2829,32,113,Male,Fashion,143.49154074487708,21,Budget Shopper
2830,38,90,Male,Electronics,180.8285052669311,35,Budget Shopper
2831,27,101,Female,Home,52.62154455607704,29,Premium Shopper
2832,40,100,Female,Home,124.8017772176418,19,Premium Shopper
2833,56,99,Male,Fashion,92.31874710095238,6,Premium Shopper
2834,22,40,Male,Others,82.72661455336552,15,Budget Shopper
2835,18,137,Female,Books,30.27557549027192,36,Regular Shopper
2836,30,111,Male,Home,35.50433281303903,34,Premium Shopper
2837,38,144,Male,Home,169.0278076750528,21,Budget Shopper
2838,43,135,Male,Fashion,152.45315214185678,28,Premium Shopper
2839,67,122,Male,Others,82.6448147553091,8,Premium Shopper
2840,62,118,Female,Books,167.41245046402986,36,Budget Shopper
2841,38,92,Female,Others,25.345575116479907,23,Budget Shopper
2842,35,50,Male,Others,128.70704423630204,7,Premium Shopper
2843,54,139,Male,Fashion,174.9534500157148,8,Budget Shopper
2844,62,32,Female,Others,169.3842038959374,29,Premium Shopper
2845,49,111,Female,Books,80.82872438895336,13,Premium Shopper
2846,53,117,Female,Electronics,151.59443208082791,25,Premium Shopper
2847,34,140,Female,Electronics,91.21894764877673,27,Premium Shopper
2848,52,131,Female,Books,169.62625123409038,33,Regular Shopper
2849,66,39,Male,Fashion,110.84477052945438,34,Regular Shopper
2850,28,56,Male,Home,155.32283932995782,29,Budget Shopper
2851,38,41,Female,Fashion,24.928600635417624,33,Regular Shopper
2852,69,36,Female,Books,122.10493460568394,38,Regular Shopper
2853,43,46,Male,Others,114.55399371917434,18,Budget Shopper
2854,21,94,Female,Electronics,125.89557712968043,26,Premium Shopper
2855,51,93,Female,Others,142.17190550396214,20,Regular Shopper
2856,69,143,Male,Fashion,184.44070430648696,15,Regular Shopper
2857,65,55,Male,Books,159.27959553744589,18,Regular Shopper
2858,35,44,Male,Electronics,51.73121837263189,11,Regular Shopper
2859,57,144,Male,Books,166.92029116549824,9,Premium Shopper
2860,52,62,Female,Electronics,33.19513874686817,33,Budget Shopper
2861,58,91,Male,Electronics,128.21773127826322,21,Regular Shopper
2862,46,130,Female,Electronics,177.72322356672922,34,Regular Shopper
2863,69,76,Female,Fashion,29.213190300831748,29,Regular Shopper
2864,46,124,Female,Books,171.4416041289495,18,Regular Shopper
2865,55,64,Female,Home,161.73793950374667,26,Budget Shopper
2866,59,94,Male,Home,105.71733242942344,9,Premium Shopper
2867,38,101,Female,Home,68.69054443612677,32,Budget Shopper
2868,59,105,Female,Books,87.03326333359333,16,Regular Shopper
2869,30,147,Female,Others,194.04504578304022,17,Regular Shopper
2870,66,112,Male,Books,48.32253566885081,25,Budget Shopper
2871,58,54,Male,Electronics,120.1248146876801,36,Premium Shopper
2872,34,86,Male,Others,25.815742096949933,25,Premium Shopper
2873,26,61,Male,Electronics,51.39968219594272,13,Premium Shopper
2874,58,92,Male,Electronics,155.03011373415893,6,Premium Shopper
2875,18,41,Female,Books,67.49381766850017,7,Budget Shopper
2876,19,92,Male,Home,197.29555340691957,14,Budget Shopper
2877,65,106,Female,Others,105.1552381878296,39,Premium Shopper
2878,46,121,Male,Fashion,108.14247180847114,13,Budget Shopper
2879,50,30,Female,Home,16.8998004737897,36,Budget Shopper
2880,27,80,Male,Fashion,191.74008241968053,25,Regular Shopper
